model	T5
0.031576	0.000308
0.008893	0.003599
0.771406	0.000456
0.009586	0.000387
0.001634	0.000915
0.007478	0.000118
0.003024	0.000566
0.001052	0.000628
1.0	0.000749
1.0	0.000466
0.017467	0.001016
1.0	0.001537
0.04469	0.002545
1.0	0.000492
1.0	0.001598
0.246292	0.000441
0.181311	0.001006
0.003818	0.000853
0.01218	0.000758
0.339452	0.001041
0.339452	0.000841
1.0	0.001574
0.268947	0.000388
1.0	0.000601
1.0	0.000284
0.000749	0.000338
0.020114	0.000746
0.045216	0.000297
0.027087	0.000223
0.002724	0.000771
0.008655	0.002404
1.0	0.000484
0.084404	0.000384
1.0	0.000365
0.002035	0.000999
0.013118	0.000267
0.003346	0.000263
0.00336	0.000711
0.006841	0.000618
0.153481	0.000496
0.031261	0.000541
0.136653	0.0009
0.11657	0.000219
0.002618	0.001257
0.002209	0.000425
0.022026	0.002506
0.024037	0.004646
1.0	0.002457
0.006393	0.001475
0.012665	0.001822
1.0	0.000934
1.0	0.000336
0.027954	0.000829
0.001497	0.000503
1.0	0.000614
0.014866	0.000587
1.0	0.000156
0.034708	0.001077
0.142147	0.00074
0.004226	0.000164
1.0	0.000217
0.015868	0.00049
0.002135	0.001461
1.0	0.000292
0.00851	0.001395
0.081344	0.00074
0.003744	0.000193
0.001106	0.000252
0.511098	0.000238
0.013696	0.001378
0.090728	0.00031
1.0	0.001441
0.007912	0.000341
1.0	0.000225
0.012032	8.3e-05
0.028917	0.00119
0.037785	0.000658
0.034004	0.000462
0.391864	0.002231
0.031186	0.000363
0.004513	0.000397
0.084855	0.000247
0.000637	0.003749
0.062167	0.000439
0.00179	0.000527
1.0	0.000228
0.015283	0.000209
0.003734	0.0014
1.0	0.001015
0.110187	0.000511
0.015297	0.00216
0.001576	0.000186
0.00484	0.002178
0.021391	0.000207
0.004727	0.000769
0.050559	0.000747
1.0	0.001918
0.080732	0.000588
0.034103	0.002279
1.0	0.000767
0.000838	0.000463
0.004531	0.00516
0.006569	0.000157
0.013439	0.000252
1.0	0.001307
0.015493	0.001358
1.0	0.000369
0.190292	0.000438
1.0	0.000742
0.106485	0.000777
0.007283	0.000658
0.346562	0.000561
0.017243	0.000576
0.094936	0.000973
0.002543	0.000625
0.004161	0.000194
0.015258	0.000198
0.005288	0.000183
1.0	0.000442
0.002554	0.001132
0.011564	0.000576
0.00923	9.5e-05
0.001386	0.000212
0.330128	0.001145
1.0	0.000479
0.051002	0.000977
0.00958	0.000748
0.007008	0.000176
1.0	0.00076
0.01787	0.000499
1.0	0.00049
0.039402	0.003167
1.0	0.001328
0.003205	0.000892
0.029915	0.000877
0.005187	0.00069
0.01438	0.000428
0.00123	0.000368
0.042943	0.000319
0.005804	0.001123
0.009449	0.001919
0.005755	0.001256
0.000865	0.000262
0.095414	0.000428
0.003807	0.00055
0.011981	0.000648
0.175614	0.000402
0.538804	0.000363
0.175932	0.000726
0.020493	0.001623
0.004658	0.000819
0.018597	0.000353
0.089195	0.000989
0.039674	0.001047
0.003303	0.00028
0.003403	0.000229
0.052803	0.000295
0.007222	0.000357
1.0	0.000609
0.00206	0.000976
0.101071	0.000482
0.017867	0.001165
0.149369	0.001009
1.0	8.5e-05
1.0	0.00043
0.00665	0.000103
1.0	0.00043
0.000593	0.000782
0.009802	0.000827
0.265255	0.000207
1.0	0.002935
0.001371	0.003104
0.002839	0.000761
0.034513	0.00013
0.011965	0.000831
0.002549	0.000579
0.001454	0.001425
0.003355	0.000188
0.003929	0.003072
0.766473	0.001227
0.458815	0.000552
0.0286	0.001281
0.001625	0.000723
0.409586	0.000791
0.409586	0.001242
1.0	0.006993
1.0	0.000858
0.033558	0.001216
0.002205	0.000979
0.003903	0.000465
0.00077	0.000206
0.028531	0.002526
0.000752	0.000278
0.02397	0.000567
0.004629	0.000406
1.0	0.000442
0.010301	0.000451
0.019063	0.000929
0.009071	0.000532
0.005118	0.000215
0.001698	0.00036
0.004191	0.001025
0.017621	0.000203
0.014043	0.000586
0.003496	0.000468
0.000923	0.000427
0.003443	0.002024
0.000891	0.000115
0.030541	0.000147
0.048548	0.000664
0.00121	0.000689
0.00436	0.000964
1.0	0.000173
0.005212	0.000149
0.002795	0.000366
0.017056	0.003713
1.0	0.002042
0.009379	0.000267
1.0	0.002238
1.0	0.000601
0.003353	0.001622
0.059168	0.00094
0.001778	0.000878
0.004475	0.001343
0.001294	0.004337
0.013427	0.000996
0.023812	0.000436
1.0	0.00254
0.002314	0.002342
0.009689	0.001065
0.022488	0.000378
1.0	0.000341
0.173587	0.004684
0.258593	0.000521
0.010175	0.001358
0.488762	0.000411
0.073106	0.000776
0.021412	0.000293
0.137005	0.000591
0.316999	0.000209
0.001308	0.000524
1.0	0.002593
0.172709	0.000491
0.01136	0.000751
0.007172	0.00034
0.002116	0.000402
0.021718	0.001676
0.008582	0.000653
0.1372	0.000789
0.007637	0.003111
0.023272	0.002099
0.011918	0.00164
0.011015	0.000455
0.010145	0.000766
0.0306	0.000162
0.108862	0.006883
0.010784	0.001058
0.007799	0.002253
1.0	0.000312
0.001439	0.000221
1.0	0.000366
0.003649	0.001873
0.002768	0.003571
0.152714	0.000777
0.111441	0.001937
0.008118	0.001253
0.001265	0.00033
0.000756	0.000593
0.039352	0.001797
1.0	0.000479
0.106616	0.001145
0.015306	0.000573
0.267291	0.000356
0.010118	0.002927
1.0	0.000228
0.337665	0.000301
0.343282	0.000928
0.016899	0.00079
0.001226	0.000249
0.026756	0.000303
0.002139	0.000314
0.148191	0.00302
0.010199	0.001583
1.0	0.000312
1.0	0.00416
0.003713	0.000355
0.031628	0.00092
0.001351	0.000697
0.008629	0.001451
1.0	0.002703
0.017065	0.000252
0.10579	0.001751
0.058807	0.00111
0.01954	0.000268
0.150633	0.000537
1.0	0.000243
0.017461	0.00052
0.005313	0.000147
0.003966	0.000272
0.001509	0.000353
0.110866	0.001072
0.067218	0.000383
0.018164	0.000223
0.359906	0.000847
0.015175	0.0028
0.004779	0.000787
0.003412	0.000589
0.002329	0.000523
0.014563	0.002502
0.001802	0.000456
0.00161	0.000376
0.006093	0.000581
0.004501	0.000384
0.002095	0.000376
1.0	0.000278
0.002411	0.001421
0.144206	0.000513
0.029413	0.000479
0.021951	0.00045
0.173911	0.000619
0.007371	0.000518
0.089134	0.000456
1.0	0.003356
0.015912	0.000987
0.011311	0.001746
1.0	0.000396
0.007167	0.000852
0.00162	0.00192
1.0	0.003314
0.023579	0.000646
0.211865	0.001243
0.019312	0.000946
0.085908	0.0005
0.214162	0.000235
0.001719	0.000771
0.002077	0.000986
0.001432	0.00027
0.002538	0.000632
1.0	0.001241
0.002183	0.000264
0.001741	0.000739
0.200113	9.2e-05
0.025935	0.000254
0.002844	0.000371
0.027574	0.000337
0.015275	0.00092
0.157609	0.00036
0.0595	0.000701
1.0	0.000231
0.00842	0.000438
0.029939	0.00546
0.002866	0.000459
0.001476	0.000293
0.001307	0.000244
1.0	0.00103
0.53168	0.000343
1.0	0.000447
0.001842	0.000655
0.074281	0.000489
1.0	0.000145
1.0	0.000488
0.104558	0.000222
0.00305	0.003579
0.008656	0.000204
0.001807	0.000235
0.034457	0.000619
0.003914	0.000228
1.0	0.000601
0.001219	0.000674
0.413742	0.000336
0.002419	0.000987
0.004759	0.000626
1.0	0.000217
0.061218	0.00022
0.012486	0.000353
0.004573	0.000504
1.0	0.000291
0.314646	0.000303
0.002419	0.000593
0.34058	0.000543
0.001714	0.002084
0.015809	0.000961
0.004773	0.00078
0.000712	0.000142
0.024151	0.001175
0.016613	0.001214
0.005809	0.000621
0.004209	0.001108
1.0	0.000395
0.122566	0.000368
0.009456	0.002084
0.784369	0.000923
0.00357	0.000301
0.01887	0.000435
0.002287	0.000285
0.037892	0.000205
0.029745	0.001459
0.007184	0.00024
1.0	0.00018
0.0101	0.000325
0.114254	0.000206
0.13993	0.00023
0.011697	0.007545
0.006248	0.002692
0.027711	0.000167
1.0	0.000106
0.00607	0.001615
0.308545	0.001361
1.0	0.00042
0.029228	0.000354
0.001428	0.000345
1.0	0.000331
0.001987	0.000505
