model	T5
0.096992	0.00663
0.051328	0.00266
0.138734	0.00053
0.016616	0.000936
0.034801	0.001683
0.833335	0.006524
0.034773	0.001076
0.041111	0.000513
0.012375	0.00029
1.0	0.020549
1.0	0.000132
0.079052	0.00595
0.496539	0.007918
0.023171	0.003493
0.077838	0.005566
0.016702	0.000592
0.354515	0.002808
0.116307	0.000334
0.249421	0.000543
0.030011	0.001455
0.553922	0.004816
0.124634	0.009115
0.104142	0.000932
0.01772	0.009098
0.059059	0.003368
0.01834	0.006263
0.019909	0.00099
0.01417	0.013736
0.026545	0.001722
0.013939	0.000377
0.154121	0.002605
0.021686	0.004486
0.014353	0.044985
0.154093	0.001883
0.02067	0.000314
0.038037	0.013344
0.029293	0.000933
0.068157	0.006401
0.013754	0.002064
0.155251	0.005216
0.999024	0.002871
0.030794	0.00393
0.012572	0.000536
0.014665	0.00392
0.013785	0.000315
0.009099	0.001805
0.039757	0.004948
0.053618	0.001298
0.999714	0.000402
0.180384	0.005498
0.822457	0.011057
0.307949	0.011709
0.038491	0.00016
0.998805	0.001851
0.999707	0.001707
0.015134	0.015134
0.007155	0.005243
0.015358	0.000957
0.018469	0.004557
0.504381	0.002283
0.095032	0.000866
0.48856	0.002497
0.038518	0.007825
0.225609	0.002585
0.032188	0.000548
0.056047	0.007229
0.61077	0.001207
0.013716	0.005065
0.00931	0.000285
0.021629	0.005953
0.006906	0.002838
0.025331	0.015522
0.095809	0.002234
0.99862	0.000952
0.022795	0.001155
0.062204	0.000424
0.999253	0.004188
0.032609	0.017052
0.9995	0.004737
0.496587	0.000309
0.016724	0.000255
0.043388	0.002033
1.0	0.006611
0.038239	0.000474
0.016083	0.001982
0.538083	0.002702
0.033185	0.0006
0.142115	0.004204
0.021306	0.005354
0.090385	0.000972
0.061619	0.001798
0.792147	0.000476
0.126971	0.003269
0.018032	0.000598
0.047619	0.003679
0.02761	0.003149
0.021189	0.00206
0.021736	0.002497
0.043704	0.002772
0.020056	0.001679
0.030165	0.007344
0.022591	0.003389
0.006445	0.010691
0.023585	0.001207
0.035655	0.002983
0.020583	0.001974
0.0099	0.00079
0.09639	0.003207
0.021983	0.005532
0.213508	0.010919
0.381743	0.011644
0.296416	0.001946
0.234702	0.004346
0.016561	0.003251
0.654302	0.00286
0.998393	0.026433
0.999034	0.007998
1.0	0.000508
0.038773	0.0031
0.028182	0.005731
0.999751	0.004485
1.0	0.001671
0.052121	0.008774
1.0	0.001747
0.006532	0.003847
0.543879	0.000982
0.023758	0.001575
0.412939	0.002899
0.048674	0.008057
0.536161	0.002372
0.019303	0.000346
0.99831	0.003477
0.222614	0.000943
0.831333	0.000769
0.048035	0.003637
0.058363	0.007237
0.11201	0.001754
0.017634	0.005788
0.158739	0.006793
0.009099	0.00053
0.038612	0.001764
0.027746	0.003625
0.278226	0.000951
0.113241	0.021138
0.021508	0.001016
0.024465	0.00077
0.037009	0.000739
0.246604	0.001242
0.09967	0.001087
0.274941	0.00178
0.006234	0.000412
0.310238	0.00073
0.061689	0.001776
0.999155	0.004392
0.086439	0.000754
0.024027	0.001484
0.014767	0.000509
0.041474	0.003641
0.215844	0.004176
0.015705	0.004657
0.015748	0.01275
0.016208	0.002172
0.351175	0.001386
0.999656	0.000309
0.014134	0.003964
0.99931	0.009043
0.021536	0.002315
0.008665	0.000816
0.998554	0.001155
0.010561	0.000604
0.011957	0.000237
0.092805	0.002456
0.01468	0.002517
0.999024	0.003509
0.033148	0.000354
0.01728	0.000255
0.999512	0.002053
0.023702	0.000444
0.1359	0.000619
0.336739	0.002379
0.007868	0.001313
0.063162	0.001244
0.009313	0.014019
0.027634	0.006511
1.0	0.010427
0.014757	0.007999
0.509243	0.001055
0.041292	0.001046
0.008974	0.003655
0.0219	0.000749
0.025355	0.007134
0.101222	0.00128
0.077731	0.00319
0.049115	0.009399
0.176627	0.007167
0.042022	0.00325
0.017289	0.000877
0.052424	0.003526
0.044111	0.000324
0.2933	0.002724
0.113506	0.001771
0.133245	0.000444
0.999419	0.002147
0.020368	0.000924
0.049778	0.003537
0.058092	0.006187
0.010229	0.004499
0.006829	0.006298
0.998943	0.006316
0.015434	0.003118
0.011715	0.004226
0.460988	0.006534
0.03413	0.017582
1.0	0.002317
0.014058	0.009467
0.201697	0.000968
0.399904	0.006728
0.019108	0.004104
0.02307	0.000615
0.150377	0.003553
0.018082	0.001163
1.0	0.00051
0.066058	0.00219
0.519924	0.001861
0.014731	0.000289
0.22653	0.002681
0.010646	0.004499
0.179186	0.003435
0.01859	0.003696
0.00675	0.002349
0.011007	0.00289
0.07988	0.002357
0.196748	0.003063
0.009893	0.004436
0.015478	0.000492
0.082567	0.008781
0.032859	0.005485
0.026353	0.001231
0.02157	0.00374
0.016036	0.001591
0.008562	0.000426
0.01564	0.001337
1.0	0.000989
0.028154	0.005108
0.034727	0.00089
0.035234	0.001257
0.592988	0.006603
0.042391	0.002223
0.023236	0.000639
0.999286	0.004738
0.128572	0.00498
0.021808	0.003372
1.0	0.001223
0.057051	0.004999
1.0	0.000924
0.349398	0.004115
0.058033	0.002524
1.0	0.00273
0.039324	0.002026
0.063992	0.00213
0.290328	0.002738
0.015435	0.000699
0.050874	0.001484
0.096289	0.004957
0.014572	0.0026
0.040006	0.001892
0.691038	0.003542
0.011339	0.001132
0.027956	0.008061
0.102832	0.001868
0.078953	0.003675
0.061607	0.009156
0.00727	0.001266
0.043508	0.004884
0.042745	0.001644
0.032598	0.002411
0.003624	0.000983
0.015345	0.000927
0.076345	0.016868
0.003737	0.012261
0.13536	0.001424
0.096071	0.002398
0.084934	0.005542
0.32907	0.000259
0.012311	0.003077
0.017975	0.004783
0.057814	0.002422
0.034738	0.00096
0.286115	0.001039
0.039648	0.000942
0.004827	0.000823
0.024	0.00206
0.023082	0.001277
0.306163	0.005385
0.037879	0.004607
0.079453	0.007126
0.070389	0.001193
0.999024	0.000847
0.017734	0.001156
0.99885	0.002107
0.018719	0.002629
0.011888	0.000889
0.013789	0.003018
0.99843	0.005857
0.097237	0.005154
0.169647	0.001892
0.021369	0.002304
0.58215	0.008912
0.998793	0.000801
0.02445	0.001537
0.027682	0.002697
0.140746	0.000336
0.029224	0.004193
0.999311	0.001674
0.999311	0.001887
0.044699	0.00144
0.266308	0.001213
0.3612	0.007312
0.281656	0.001698
0.055797	0.002536
0.010758	0.001557
0.010169	0.000768
0.055823	0.007991
0.016086	0.001228
0.006522	0.001174
0.236445	0.001304
0.044342	0.006069
0.01431	0.001387
0.488681	0.000736
0.016724	0.001461
0.011131	0.000222
0.15879	0.001968
0.029369	0.002017
0.019563	0.001316
0.020523	0.001216
0.399866	0.006189
0.007391	0.00341
0.999574	0.000644
0.118648	0.003437
0.998965	0.000952
0.047076	0.000717
0.569406	0.001329
0.164197	0.003018
0.006587	0.003707
0.023387	0.001807
1.0	0.002839
0.265555	0.001276
0.003965	0.000976
