model	T5
0.00435	0.001117
0.217159	0.000816
0.012015	0.000227
0.001376	0.000277
0.004406	0.000427
1.0	0.000403
1.0	0.000185
0.01171	0.000503
0.004686	0.000523
1.0	0.000167
0.004915	0.000206
1.0	0.002065
1.0	0.000321
0.007897	0.000322
1.0	0.001054
1.0	0.001085
0.003472	0.002789
0.008674	0.000595
1.0	0.00162
0.002812	0.000525
0.627764	0.000453
0.000396	0.000139
0.007373	0.007872
0.398065	0.000255
0.013415	0.002534
0.008884	0.000843
0.097704	0.000768
1.0	0.000394
0.23862	0.000774
1.0	0.00221
1.0	0.000169
0.012015	0.002048
0.026914	0.002808
0.025927	0.010387
0.030381	0.013541
0.00292	0.004969
0.001201	0.004067
0.789636	0.001207
0.030809	0.000133
0.012015	0.000456
1.0	0.000245
0.003698	0.000224
0.40517	0.002764
0.135445	0.000233
1.0	0.000301
1.0	0.000322
0.005742	0.000872
0.225197	0.000667
1.0	0.002093
0.817409	0.006418
0.002761	0.000557
1.0	0.00026
0.005056	5.4e-05
0.011203	0.000522
1.0	0.064726
0.105735	0.001242
0.0215	0.000117
1.0	0.00225
0.032262	0.000818
1.0	0.002053
1.0	0.001148
0.003084	0.000472
0.087029	0.000297
1.0	0.013541
0.012073	0.001524
0.006948	0.002881
0.00123	0.000349
0.00251	0.000506
0.002653	0.000404
0.002721	0.000203
0.066144	0.000293
0.007698	0.001239
1.0	0.000354
0.002383	0.001485
1.0	0.000313
0.010875	0.000734
1.0	0.0003
0.011987	0.001277
0.002038	0.000167
0.005781	0.001309
0.01288	0.001522
0.000767	0.000582
1.0	0.000939
0.004837	0.000402
0.225057	0.001622
0.001625	0.001628
0.093791	0.00011
1.0	0.000737
1.0	0.001137
0.01879	0.000657
1.0	0.013442
0.095726	0.000304
0.00658	0.001853
1.0	0.000498
1.0	0.001821
0.004985	0.000174
1.0	0.000367
0.033102	0.000299
0.004401	0.000745
0.0215	0.001695
0.018547	0.000417
0.014165	0.000293
0.454993	0.000705
0.027053	0.000448
0.004204	0.00222
1.0	0.001534
0.012015	0.000325
0.0025	0.000933
0.005553	0.000221
0.260527	0.011963
0.038578	0.0001
0.025549	0.000156
1.0	0.000819
0.152825	0.000962
0.07732	0.004049
1.0	0.004385
1.0	0.000302
0.017762	0.000672
1.0	0.000258
0.036609	0.000571
0.000587	0.001432
0.000714	0.000378
0.041563	0.000381
0.00589	0.001569
0.00318	0.003767
0.012015	0.000216
0.013543	0.002394
1.0	0.00053
0.012869	0.000258
0.551821	0.000244
0.011353	0.00044
0.081991	0.000523
1.0	0.000384
1.0	0.005579
1.0	0.000939
0.008222	0.001108
0.177538	0.0004
1.0	0.006949
0.006131	0.000686
1.0	0.001026
0.410179	0.001065
0.159901	0.000225
1.0	0.000469
1.0	0.007692
1.0	0.000466
0.517377	0.001226
0.002288	0.001906
0.007873	0.000649
1.0	0.000981
1.0	0.000253
0.303006	0.00045
1.0	0.011158
0.019049	0.001185
0.457139	0.001208
0.003254	0.000262
0.066042	0.000834
1.0	0.000207
0.004726	0.005606
0.00638	0.000257
0.306075	0.000784
0.007819	0.000427
1.0	0.000348
0.179965	0.00047
0.105354	0.000739
0.000996	0.000334
0.060262	0.000431
0.073852	0.000181
1.0	0.000574
0.00056	0.000262
0.009525	0.00039
1.0	0.000118
0.021698	0.001855
1.0	0.001488
0.018547	0.000753
0.014069	0.000183
0.123649	0.000208
0.121605	0.001664
1.0	0.013733
0.007061	0.00067
1.0	0.00157
0.004501	0.000838
1.0	0.001962
0.03404	0.000896
0.008726	0.00169
0.00555	0.000713
1.0	0.000592
1.0	0.017676
1.0	0.001132
0.02309	0.000205
0.00643	0.00027
0.443625	0.01686
0.005501	0.000472
1.0	0.000725
0.009645	0.000672
0.006757	0.000195
0.008852	0.000305
0.866644	0.000295
0.008005	0.000397
0.018547	0.000331
0.007537	0.018752
0.322928	0.000655
0.016586	0.000871
1.0	0.033642
0.009989	0.000503
0.013492	0.007501
1.0	0.001008
1.0	0.000796
1.0	0.000556
0.028399	0.000145
1.0	0.000457
1.0	0.000482
0.001763	0.002227
1.0	0.004164
1.0	0.005221
0.00228	0.003082
0.113601	0.000158
0.613873	0.000921
1.0	0.005265
1.0	0.001358
0.082172	0.000568
0.007638	0.000136
0.081991	0.000318
0.008827	0.000513
0.007602	0.000664
0.002097	0.002049
0.004557	0.000435
0.003034	0.000408
0.012015	0.000145
0.111111	0.000485
0.454414	0.00024
1.0	0.000226
0.032022	0.000289
0.003197	0.000795
0.030213	0.000482
1.0	0.001171
1.0	0.004074
0.525093	0.002552
1.0	0.001257
