model	T5
0.159228	0.001149
0.069681	0.002243
1.0	0.000689
1.0	0.005111
0.994491	0.000721
1.0	0.001557
0.994491	0.010617
0.994491	0.028202
0.171586	0.002404
0.994491	0.00057
0.053963	0.010091
0.994491	0.00118
0.016883	0.001683
1.0	0.003106
0.994491	3e-05
1.0	0.010011
0.994846	0.002372
0.233241	0.004818
0.994491	0.018445
0.221718	0.001299
0.994491	0.001858
0.994491	0.011457
0.320786	0.047037
1.0	0.000853
0.082583	0.000907
0.053856	0.009979
0.124273	0.003511
0.994491	0.00099
0.996623	0.009631
0.996623	0.003585
1.0	0.012724
1.0	0.012953
1.0	0.017565
0.999034	0.015391
0.999178	0.008827
1.0	0.021876
1.0	0.006953
0.206513	0.002798
1.0	0.011151
0.994491	0.010108
0.994491	0.00024
1.0	0.00688
0.994491	0.00107
1.0	0.003489
0.994491	0.001851
1.0	0.012266
0.226085	0.04187
0.994491	0.00783
1.0	0.005131
1.0	0.002643
0.994491	0.010617
0.016883	0.007029
0.998049	0.000573
0.994491	0.00138
1.0	0.006555
1.0	0.010111
1.0	0.007363
1.0	0.005464
0.994491	0.000275
1.0	0.009892
0.99862	0.010974
0.373559	0.005435
0.993257	0.00128
0.993257	0.00161
0.300867	0.01464
1.0	0.02689
0.070773	0.013905
1.0	0.014034
1.0	0.010522
0.401144	0.039179
1.0	0.005783
0.19477	0.006552
1.0	0.003266
0.994491	0.02047
0.231274	0.007061
0.998049	0.035253
0.994491	0.009113
1.0	0.008444
0.162021	0.005994
1.0	0.003475
1.0	0.024755
1.0	0.002792
0.994491	0.000477
0.994491	0.001009
0.994491	0.001781
0.994846	0.026481
0.99862	0.003698
1.0	0.001678
1.0	0.024069
0.994491	0.028202
0.994491	0.003758
1.0	0.001215
0.372137	0.019414
1.0	0.014161
1.0	0.001797
0.348426	0.033036
0.01622	0.000829
0.072713	0.003815
1.0	0.009108
1.0	0.00625
0.994491	0.001202
0.310775	0.003907
0.998049	0.032231
0.994491	0.000876
0.994491	0.009064
1.0	0.00358
1.0	0.008994
0.994491	0.001858
0.994491	0.008362
1.0	0.015734
0.211107	0.007139
1.0	0.007307
0.994491	0.001198
0.994491	0.000624
0.994491	0.000744
0.281165	0.008435
0.221718	0.002404
0.994491	0.002212
0.997242	0.001005
0.219735	0.004046
0.997242	0.011062
0.994491	0.016175
0.996623	0.010224
0.16318	0.002215
0.996102	0.009548
0.174376	0.016374
1.0	0.002393
0.358687	0.003399
0.27534	0.002291
0.998049	0.016556
0.320786	0.028197
0.348426	0.042638
0.996102	0.011807
1.0	0.011869
0.297925	0.0021
0.0674	0.013948
0.998049	0.003529
1.0	0.013152
0.461008	0.015356
0.998049	0.008737
0.998049	0.003034
0.998049	0.007734
0.695957	0.003769
0.026944	0.002102
0.296004	0.008048
1.0	0.001232
1.0	0.00171
1.0	0.000713
1.0	0.027071
1.0	0.001481
0.994491	0.013022
0.994491	0.028202
0.179023	0.015876
0.219418	0.014239
0.997611	0.004819
0.997242	0.010575
0.995643	0.016607
0.997611	0.014105
1.0	0.016865
1.0	0.03557
1.0	0.001454
0.995227	0.031226
0.997242	0.02747
0.261333	0.006333
0.995227	0.011323
0.994491	0.035088
0.996102	0.016826
0.996102	0.001747
1.0	0.019288
0.994846	0.001309
1.0	0.009469
1.0	0.006963
1.0	0.004755
0.995227	0.015971
0.069681	0.010535
0.106558	0.020471
0.409076	0.012427
0.996102	0.049914
0.02341	0.000972
0.996102	0.000293
1.0	0.00115
0.996102	0.000706
0.996623	0.008995
0.246292	0.020255
0.994491	0.002793
1.0	0.003012
1.0	0.005731
0.995643	0.00151
0.067665	0.006537
0.994491	0.004612
0.994491	0.003393
0.056783	0.012882
0.996102	0.007569
0.994491	0.002165
0.994491	0.010679
0.994491	0.000523
0.277967	0.026434
1.0	0.009143
1.0	0.026319
0.260607	0.009029
0.996353	0.033497
0.994491	0.004566
0.995227	0.01062
0.998049	0.006591
0.994491	0.000547
0.994491	0.001079
0.074831	0.007924
1.0	0.002004
0.994491	0.010551
0.995227	0.017025
0.993843	0.021027
0.047334	0.001213
1.0	0.001572
0.771839	0.030036
0.022765	0.001512
0.057393	0.003614
1.0	0.012381
1.0	0.003525
0.993843	0.002816
0.998049	0.009657
1.0	0.012609
1.0	0.007381
1.0	0.001643
0.996102	0.01013
1.0	0.01517
0.351898	0.002748
0.443111	0.057481
1.0	0.004721
1.0	0.004137
1.0	0.00402
0.230788	0.006798
1.0	0.000824
0.994158	0.003133
1.0	0.003859
1.0	0.023646
1.0	0.005071
0.998824	0.008209
0.994491	0.006239
1.0	0.017441
1.0	0.01287
0.086545	0.012591
1.0	0.003012
0.994491	0.000872
0.994491	0.010617
1.0	0.015116
1.0	0.001238
0.994491	0.000626
1.0	0.003475
0.28714	0.008575
0.548377	0.017025
1.0	0.009143
0.994491	0.007113
0.996623	0.000468
0.993843	0.006441
0.994491	0.004423
0.994491	0.001915
0.99679	0.002952
0.997242	0.003763
1.0	0.015247
0.997611	0.00974
0.193053	0.004207
0.996102	0.001282
1.0	0.011799
0.994491	0.010617
0.994846	0.062093
1.0	0.003384
0.193053	0.019821
0.994491	0.006013
0.996102	0.008419
0.997242	0.004356
1.0	0.002613
0.637899	0.03443
0.016883	0.007326
0.173214	0.023948
0.996102	0.002939
1.0	0.007293
0.490119	0.016224
0.992217	0.000748
0.255131	0.00233
0.409076	0.00551
0.996102	0.001075
0.246292	0.002786
0.453135	0.037292
0.996623	0.010636
0.996102	0.000822
1.0	0.036453
0.996353	0.002169
1.0	0.005128
1.0	0.005564
1.0	0.003518
0.016883	0.003418
1.0	0.012107
0.994491	0.004273
1.0	0.018578
0.994491	0.010617
0.069681	0.001571
0.994491	0.001349
0.560983	0.001626
0.998049	0.014563
0.805284	0.021516
1.0	0.008391
0.995227	0.002618
0.996102	0.012185
1.0	0.003619
1.0	0.005201
1.0	0.003012
1.0	0.005539
1.0	0.003128
0.995227	0.007455
1.0	0.033973
0.995227	0.014471
0.996102	0.008878
1.0	0.003192
0.997611	0.004819
1.0	0.00609
0.997242	0.01392
0.025668	0.005358
1.0	0.003049
0.016883	0.006934
0.038453	0.007671
0.995227	0.000881
0.996102	0.007197
0.994491	0.006962
0.140805	0.006276
0.221718	0.002213
1.0	0.003072
0.996102	0.009919
0.996102	0.002259
1.0	0.002309
0.504643	0.001413
1.0	0.003475
1.0	0.009933
1.0	0.009812
0.99543	0.015742
1.0	0.004802
1.0	0.007369
1.0	0.007439
1.0	0.001403
0.994491	0.000626
0.265854	0.020441
0.995643	0.010685
0.408641	0.022744
0.15648	0.007629
0.996102	0.007356
0.995227	0.025662
0.995227	0.005838
0.994491	0.047252
0.204696	0.00543
0.998642	0.05156
0.994491	0.010617
0.0948	0.000651
0.994491	0.001203
0.090538	0.002952
0.053254	0.016867
0.995227	0.006377
0.997872	0.023639
0.995227	0.00498
0.995227	0.005205
0.231747	0.015925
1.0	0.029703
0.994491	0.010617
0.997242	0.0013
0.994491	0.008043
1.0	0.006025
0.994491	0.002763
0.993843	0.0096
1.0	0.003595
0.994491	0.010617
0.994491	0.010617
0.994491	0.010852
0.998049	0.006655
1.0	0.012993
1.0	0.02362
1.0	0.011634
0.994491	0.001858
0.994491	0.028202
0.997242	0.008572
1.0	0.004824
0.994846	0.010734
1.0	0.010031
0.991303	0.007316
0.214854	0.004564
0.995227	0.004251
0.995227	0.02657
1.0	0.01439
0.995227	0.032426
0.349671	0.028888
0.995227	0.001943
0.994491	0.002372
0.995095	0.012171
0.221718	0.002655
0.36096	0.011054
1.0	0.000464
1.0	0.008089
0.997242	0.01318
0.548377	0.012016
1.0	0.000609
0.995227	0.033337
0.996623	0.001824
0.996623	0.00829
0.268098	0.033865
0.994491	0.002396
1.0	0.00313
0.05712	0.003054
0.993843	0.014976
1.0	0.036183
0.490119	0.006538
0.995643	0.005229
0.20736	0.021939
0.997242	0.006176
1.0	0.011697
0.996623	0.011233
0.995227	0.001632
0.995643	0.009609
0.994846	0.011081
0.512198	0.002895
1.0	0.002048
1.0	0.001797
1.0	0.005981
1.0	0.036228
0.328021	0.029311
0.453135	0.021329
0.996623	0.004384
0.016883	0.00417
1.0	0.031947
0.192484	0.008504
0.994491	0.010617
1.0	0.001289
0.998049	0.016191
0.994491	0.004357
1.0	0.007721
1.0	0.007541
1.0	0.043177
1.0	0.036091
1.0	0.006733
0.99862	0.018811
1.0	0.003841
1.0	0.002397
0.999188	0.023405
1.0	0.009436
1.0	0.022647
0.996623	0.016405
0.993843	0.009218
0.995643	0.002768
1.0	0.007794
0.996623	0.021823
1.0	0.016042
1.0	0.005833
1.0	0.007177
0.107625	0.000239
0.994491	0.001349
0.994491	0.000624
0.994491	0.001169
0.994491	0.001858
0.994491	0.001941
0.996623	0.008784
1.0	0.001404
1.0	0.000519
0.994846	0.001418
0.994491	0.001009
0.011706	0.001639
0.998049	0.0094
0.998049	0.005395
1.0	0.004298
0.994846	0.021166
1.0	0.009217
1.0	0.01541
1.0	0.021489
0.996353	0.104758
0.995643	0.048147
1.0	0.001678
1.0	0.016309
0.994491	0.002927
0.078013	0.014111
1.0	0.005825
1.0	0.002926
0.994491	0.00411
0.994491	0.003393
0.997242	0.02371
0.634562	0.008804
0.993843	0.015862
1.0	0.011735
1.0	0.011214
1.0	0.014585
0.082583	0.005542
0.266821	0.006368
1.0	0.009474
1.0	0.024418
0.995227	0.005104
1.0	0.009716
1.0	0.016865
1.0	0.003366
0.035535	0.047267
1.0	0.043828
1.0	0.008128
0.016883	0.028202
1.0	0.001468
0.995227	0.010717
1.0	0.020691
1.0	0.006076
1.0	0.002179
0.994491	0.010617
1.0	0.046684
1.0	0.008992
0.99543	0.010596
0.998049	0.00251
1.0	0.022591
1.0	0.002561
1.0	0.022497
0.994846	0.010539
1.0	0.010618
1.0	0.016045
0.479341	0.001526
0.996623	0.027085
0.328021	0.002623
0.994491	0.016406
1.0	0.01889
1.0	0.017445
1.0	0.038683
0.27358	0.002097
1.0	0.049174
1.0	0.003475
1.0	0.002317
0.016883	0.044627
0.998949	0.006594
1.0	0.002044
0.997242	0.014915
0.995227	0.002122
0.995227	0.016855
0.262644	0.004343
0.994491	0.005447
1.0	0.000989
0.996917	0.023763
0.996917	0.018358
0.514378	0.012413
1.0	0.014171
0.99862	0.010137
0.997242	0.005816
0.997242	0.003424
0.993843	0.0096
0.452105	0.001205
0.162967	0.014976
0.996623	0.003551
0.994846	0.012784
0.256951	0.003218
0.994491	0.000477
1.0	0.028581
0.49641	0.013191
1.0	0.009006
0.995643	0.019676
1.0	0.010049
0.178198	0.002175
0.010199	0.015678
1.0	0.001896
0.996102	0.00416
0.217405	0.008904
0.994491	0.003724
0.994491	0.009746
0.15871	0.00299
0.995643	0.017222
0.156954	0.010149
1.0	0.022056
0.994491	0.003475
0.994491	0.00289
0.994491	0.008647
1.0	0.016822
0.995227	0.007796
1.0	0.004821
0.99862	0.019357
1.0	0.017385
0.314612	0.001251
0.075906	0.006942
0.994491	0.001427
0.382921	0.005564
0.993843	0.009678
0.6093	0.001425
0.992217	0.028666
1.0	0.006943
1.0	0.005443
0.016883	0.001853
0.994491	0.00584
0.024431	0.001689
1.0	0.001675
1.0	0.003399
0.995227	0.00335
0.995227	0.016219
0.998049	0.010681
0.994846	0.013433
1.0	0.022782
0.996917	0.002145
1.0	0.001245
0.54599	0.010201
0.092195	0.001457
0.018099	0.000567
0.132763	0.00265
0.044456	0.007629
1.0	0.004422
1.0	1.0
1.0	0.003238
1.0	0.017211
1.0	0.058446
0.996102	0.004551
1.0	0.009851
0.993843	0.00528
1.0	0.002525
0.994491	0.055858
0.020479	0.01645
0.036217	0.019765
1.0	0.017148
0.994491	0.010617
