model	T5
0.015017	0.005358
0.410874	0.003345
0.995866	0.030671
0.405912	0.006224
0.028154	0.007545
0.243387	0.011603
0.035136	0.000791
0.012482	0.031715
0.085098	0.007697
0.474669	0.002971
0.996623	0.011662
0.168892	0.004857
0.996102	0.046531
0.004487	0.027693
0.027196	0.003571
0.148837	0.007987
0.073001	0.008489
0.154567	0.000848
0.99862	0.006077
1.0	0.000688
1.0	0.001344
0.999391	0.026805
0.33866	0.0112
0.1288	0.004047
1.0	0.011104
0.246857	0.012327
0.153953	0.003177
0.063219	0.00379
0.082404	0.007401
0.080378	0.01456
0.18295	0.000273
0.008182	0.01043
0.258905	0.010212
0.69841	0.005996
0.869616	0.012739
1.0	0.000698
0.02581	0.001586
1.0	0.000579
0.106264	0.003502
0.997741	0.017449
0.219166	0.003286
0.118524	0.000673
0.475335	0.001601
0.996623	0.001327
0.03589	0.033973
0.453773	0.00455
1.0	0.00159
0.175625	0.002815
1.0	0.000827
0.344982	0.03463
0.064079	0.002399
0.998205	0.013355
0.044035	0.00063
0.028527	0.027477
0.066849	0.002647
0.026203	0.004035
0.062647	0.024038
0.328041	0.011925
1.0	0.004068
0.033048	0.000972
0.99862	0.002636
1.0	0.001233
0.995227	0.015925
0.083768	0.002371
0.012015	0.001687
0.126074	0.026435
0.003162	0.005736
0.369941	0.019082
0.055253	0.021191
1.0	0.007475
0.05898	0.012813
0.108406	0.00415
0.284474	0.007215
0.630277	0.023936
1.0	0.001101
1.0	0.003406
0.489567	0.001951
1.0	0.013928
0.61735	0.011456
0.031167	0.017928
0.026533	0.0027
0.030079	0.00456
0.504639	0.031181
0.995227	0.001238
0.114298	0.001002
0.044843	0.001816
0.045864	0.001796
0.050229	0.000631
0.066306	0.01728
0.176123	0.001801
0.997611	0.003541
0.036039	0.001908
0.123522	0.001117
0.008994	0.011793
0.033248	0.000873
0.155034	0.017793
1.0	0.001503
0.058156	0.007036
0.995227	0.037315
0.997346	0.004488
0.998135	0.002828
0.148665	0.012234
0.252107	0.000528
1.0	0.001863
0.060056	0.05327
0.141934	0.008209
0.371014	0.001087
0.380014	0.040382
0.175194	0.011813
0.245092	0.002212
0.008827	0.01707
0.457116	0.001496
0.997242	0.006214
1.0	0.002772
0.003302	0.006243
0.19236	0.002666
0.118798	0.001117
0.09079	0.006867
0.998069	0.035687
1.0	0.00929
0.341428	0.002606
1.0	0.002694
0.996623	0.010823
0.018006	0.008103
0.124792	0.005148
1.0	0.007926
0.464732	0.004125
0.027388	0.003338
0.067993	0.023433
0.270798	0.000715
0.023599	0.004199
