model	T5
1.0	0.001225
1.0	0.000179
0.115731	0.000375
1.0	0.011176
0.117965	7.5e-05
1.0	0.001444
1.0	0.001057
0.178347	0.003008
1.0	0.000105
0.035082	0.000173
0.007885	0.000517
0.048918	0.000218
1.0	0.000168
1.0	0.000341
1.0	0.005317
1.0	0.002271
1.0	0.002499
1.0	0.000518
1.0	0.001322
1.0	0.000794
1.0	0.000704
1.0	0.000299
0.046884	0.000145
1.0	0.000256
1.0	0.006555
1.0	5.3e-05
1.0	0.000365
1.0	0.000659
1.0	0.00029
1.0	0.000154
1.0	0.000175
0.070059	0.000519
1.0	0.011637
1.0	0.000287
1.0	0.001958
1.0	0.000768
0.002686	0.007003
1.0	0.000206
1.0	0.000755
1.0	0.000273
1.0	0.000427
1.0	0.00023
1.0	0.000262
1.0	0.000132
1.0	0.001944
1.0	0.003854
0.139866	0.000154
1.0	0.000225
1.0	0.000334
0.150289	0.000282
1.0	0.000437
0.002714	0.000339
1.0	0.000757
1.0	0.000812
0.401144	0.00171
1.0	0.00243
0.101926	0.002286
1.0	0.00026
1.0	0.003499
0.128793	0.000265
1.0	0.002526
1.0	0.00532
1.0	0.000297
0.094015	0.000982
1.0	0.000304
1.0	0.00204
1.0	0.000199
1.0	0.000144
1.0	0.000209
1.0	0.000253
1.0	0.001231
1.0	0.000172
1.0	0.00035
1.0	0.00173
1.0	0.007792
1.0	0.002352
1.0	0.00032
0.283764	0.001018
1.0	0.000608
1.0	0.000682
0.099136	0.000583
0.002006	0.000235
0.007482	0.001707
1.0	0.000357
1.0	0.001185
1.0	0.00026
0.168072	0.000683
1.0	0.001268
1.0	0.000121
1.0	0.002413
1.0	0.001527
1.0	0.000293
1.0	0.001444
1.0	0.000752
1.0	0.000262
0.211107	0.000331
1.0	0.000479
1.0	0.0002
1.0	0.000289
1.0	0.000214
0.233311	0.000231
0.117965	0.000286
1.0	0.000156
1.0	0.000125
0.120411	0.001696
1.0	0.001278
1.0	0.005692
1.0	0.000573
0.024854	0.000213
1.0	0.001171
0.090767	0.000865
1.0	0.000429
0.136599	0.000858
0.236374	0.00037
1.0	0.001011
0.178347	0.000465
0.099136	0.000897
1.0	0.000447
1.0	0.000741
0.093063	0.000141
0.009467	0.000312
1.0	0.000151
1.0	0.001506
0.220778	0.001386
1.0	0.001169
1.0	0.000234
1.0	0.000144
0.616744	0.000253
0.002436	0.000257
0.194474	0.00024
1.0	0.000178
1.0	0.000256
1.0	0.000104
1.0	0.000529
1.0	0.000196
1.0	0.004245
1.0	0.007792
0.110121	0.001464
0.099043	0.000254
1.0	0.000519
1.0	0.013451
1.0	0.000613
1.0	0.000999
1.0	0.000347
1.0	0.001676
1.0	0.00016
1.0	0.00176
1.0	0.001136
0.099366	0.001118
1.0	0.005469
1.0	0.000516
1.0	0.000955
1.0	9.4e-05
1.0	0.000651
1.0	0.000223
1.0	0.00017
1.0	0.000436
1.0	0.000312
1.0	0.00191
0.032325	0.000403
0.021397	0.000311
0.177959	0.000397
1.0	0.001757
0.002615	9.6e-05
1.0	3.1e-05
1.0	0.000174
1.0	0.00022
1.0	0.000223
0.121331	0.000488
1.0	0.000181
1.0	0.001002
1.0	0.000607
1.0	0.00477
0.016265	0.001367
1.0	0.00101
1.0	0.000863
0.026214	0.000712
1.0	0.000217
1.0	0.003003
1.0	0.006529
1.0	0.000212
0.172301	0.005002
1.0	0.000356
1.0	0.005177
0.201542	0.00041
1.0	0.001144
1.0	0.000258
1.0	0.00146
1.0	0.000275
1.0	0.000164
1.0	0.000214
0.020868	0.000307
1.0	0.000405
1.0	0.001768
1.0	0.000407
1.0	0.000574
0.018119	0.000225
1.0	0.000133
0.65531	0.008917
0.00172	0.000226
0.010646	0.000263
1.0	0.001429
1.0	0.000309
1.0	0.000272
1.0	0.001084
1.0	0.00056
1.0	0.000409
1.0	0.000335
1.0	0.001809
1.0	0.001832
0.226488	0.000691
0.364282	0.010081
