model	T5
0.005254	0.001473
0.504957	0.001672
0.03661	0.004495
0.306939	0.002132
0.23862	0.002386
0.525161	0.000986
0.48736	0.001522
0.112529	0.000312
1.0	0.011801
0.028518	0.002286
0.109244	0.00084
1.0	0.00074
0.99862	0.001409
0.010823	0.004502
0.099683	0.002024
0.999734	0.00321
0.998457	0.006824
0.091808	0.001497
0.014175	0.029286
0.043593	0.000312
0.999546	0.000248
0.570044	0.006289
0.174852	0.004474
0.021217	0.054942
0.999024	0.012651
0.026423	0.00241
0.002394	0.003251
0.341225	0.000748
0.998843	0.002264
0.341405	0.003619
1.0	0.004081
0.015836	0.010073
0.045726	0.001683
0.005068	0.001638
0.312635	0.000272
0.023353	0.000522
0.047475	0.032652
0.103661	0.000699
0.012751	0.004405
0.273442	0.005246
0.012015	0.000727
0.00496	0.000828
0.01365	0.00115
0.99862	0.00146
1.0	0.000427
0.024703	0.002508
0.018316	0.003823
1.0	0.000235
0.010628	0.000542
0.366268	0.00532
0.999024	0.001077
0.024229	0.000545
0.99831	0.00211
0.99862	0.001081
0.012227	0.004615
0.030358	0.003113
0.99862	0.004694
0.019271	0.001084
0.548513	0.001627
0.001028	0.000289
0.010901	0.007647
0.397522	0.000337
0.040014	0.002557
0.022656	0.005889
0.144996	0.003764
0.326668	0.001419
0.23862	0.001353
1.0	0.005447
0.999601	0.000347
0.012015	0.005706
0.060166	0.005244
0.035965	0.013019
0.039417	0.013564
0.011376	0.008666
0.003212	0.006975
0.837885	0.004152
0.046763	0.000317
0.012015	0.000925
1.0	0.000403
0.016875	0.000701
0.498679	0.004922
0.234466	0.000494
0.999455	0.001253
1.0	0.000828
0.019057	0.002707
0.300513	0.001476
0.999024	0.005626
0.823748	0.015831
0.011391	0.000686
0.999024	0.000621
0.016793	0.0001
0.027579	0.001441
0.998049	0.039222
0.148292	0.002624
0.0215	0.000232
0.998637	0.003239
0.052742	0.0044
0.999412	0.009121
0.316413	0.003607
0.005958	0.001875
0.14322	0.001219
1.0	0.013564
0.032311	0.002345
0.020817	0.015042
0.007835	0.002283
0.009903	0.002247
0.003825	0.001881
0.005106	0.000431
0.067751	0.000521
0.018143	0.004435
1.0	0.000678
0.011169	0.004768
1.0	0.00088
0.040073	0.00222
1.0	0.00064
0.032906	0.004331
0.005154	0.000462
0.015191	0.001406
0.026378	0.004508
0.002935	0.001565
0.99831	0.002156
0.012405	0.00114
0.292775	0.004507
0.007665	0.00723
0.093871	0.000246
1.0	0.002625
0.999561	0.002467
0.052589	0.002025
1.0	0.01816
0.141908	0.001603
0.012523	0.005336
1.0	0.000731
0.519291	0.005232
0.019741	0.000342
0.998049	0.001751
0.076345	0.000817
0.025828	0.001202
0.0215	0.003788
0.018547	0.00058
0.031762	0.000771
0.458558	0.004584
0.03785	0.000577
0.01204	0.002502
1.0	0.002564
0.012015	0.000952
0.010756	0.001948
0.024209	0.000475
0.293408	0.015572
0.047679	0.000207
0.055525	0.000324
0.999024	0.006069
0.128714	0.002518
0.07732	0.005787
0.99862	0.005582
1.0	0.001312
0.030282	0.002399
0.99831	0.000794
0.089736	0.000921
0.001453	0.006911
0.002992	0.001173
0.066421	0.00069
0.013209	0.003118
0.006097	0.005543
0.012015	0.00083
0.038704	0.004303
0.999024	0.001608
0.027327	0.001588
0.592583	0.00042
0.02456	0.001217
0.101062	0.001553
1.0	0.002435
0.997819	0.007192
0.998487	0.004486
0.027309	0.00643
0.259597	0.00269
0.186045	0.011759
0.012073	0.003706
1.0	0.002802
0.455473	0.001614
0.159991	0.000411
1.0	0.000624
1.0	0.007705
1.0	0.001718
0.453996	0.00314
0.006434	0.005524
0.019441	0.003705
1.0	0.002065
0.99831	0.000579
0.399595	0.004073
0.999024	0.01484
0.074619	0.00341
0.500831	0.002308
0.014428	0.000921
0.09153	0.001784
0.268534	0.00085
0.013159	0.006427
0.012895	0.000912
0.357694	0.002467
0.020939	0.00075
1.0	0.001245
0.231979	0.002121
0.146145	0.002368
0.006556	0.000936
0.120148	0.00288
0.124247	0.00047
0.998793	0.001888
0.002148	0.000803
0.019478	0.002315
1.0	0.000178
0.054909	0.0035
0.999024	0.004479
0.018547	0.001601
0.029073	0.000345
0.217044	0.00052
0.198538	0.007563
1.0	0.010698
0.016807	0.00262
0.475853	0.00191
0.016913	0.002105
1.0	0.007245
0.064509	0.005011
0.019661	0.00564
0.013151	0.002303
0.99831	0.000862
1.0	0.023732
1.0	0.002747
0.048359	0.001134
0.012956	0.000705
0.484769	0.039815
0.020397	0.002726
0.788604	0.001066
0.019591	0.001916
0.016118	0.000732
0.016971	0.001388
0.88598	0.001404
0.031981	0.001525
0.018547	0.000757
0.010021	0.018784
0.323059	0.001409
0.035504	0.003559
1.0	0.033699
0.025846	0.001759
0.02751	0.020111
0.314386	0.001584
1.0	0.001436
1.0	0.002899
0.091596	0.000325
1.0	0.000691
1.0	0.00173
0.005905	0.008803
0.998457	0.01455
0.99831	0.005856
0.011254	0.004401
0.096049	0.000296
0.397454	0.002368
1.0	0.009218
0.999024	0.001663
0.114221	0.001922
0.015007	0.00026
0.101062	0.001599
0.008827	0.002386
0.011179	0.00185
0.006487	0.005222
0.016748	0.002732
0.011967	0.00116
0.012015	0.000453
0.082895	0.001191
0.446313	0.001187
1.0	0.001072
0.044487	0.000507
0.014779	0.001993
0.066901	0.001655
1.0	0.003252
0.99831	0.012778
0.644336	0.005775
1.0	0.004065
0.037531	0.003879
0.018918	0.002153
0.309955	0.004815
0.025715	0.001504
0.998049	0.003936
0.235182	0.000598
0.128972	0.001402
0.010566	0.015694
0.999601	0.000672
1.0	0.002782
0.99831	0.002156
1.0	0.017325
0.016053	0.016053
0.003043	0.000936
0.007863	0.001832
0.998077	0.008571
0.999734	0.004264
0.094859	0.002721
0.07575	0.003962
0.776994	0.000863
0.672065	0.000352
0.367389	0.00358
0.036951	0.000406
0.048065	0.001985
0.064121	0.002992
0.115679	0.000396
0.006474	0.002541
0.014177	0.009686
0.222848	0.012444
1.0	0.000442
0.278065	0.001468
0.010368	0.000539
0.010246	0.002249
0.005153	0.001407
0.00557	0.005112
1.0	0.005199
0.076022	0.002676
0.017018	0.005595
0.01026	0.001333
0.072364	0.00123
0.999734	0.000456
0.034013	0.005081
0.01153	0.007765
1.0	0.030683
0.456589	0.000357
0.002338	0.002174
0.010974	0.002412
0.09369	0.001071
0.997931	0.002872
0.555189	0.000995
0.009569	0.000725
0.08313	0.000449
0.999135	0.000676
0.372551	0.005246
0.019566	0.000716
0.065361	0.000377
0.999034	0.001335
0.030523	0.002191
0.033419	0.003206
0.03405	0.00036
0.567811	0.002404
0.009437	0.01212
0.99862	0.001407
0.029787	0.000999
0.038251	0.010538
1.0	0.000916
0.015275	0.001732
0.284236	0.004414
1.0	0.000877
1.0	0.007461
0.999023	0.000302
0.03512	0.000575
0.013843	0.00103
1.0	0.002507
0.99862	0.002179
0.029526	0.000808
0.005003	0.011419
0.581787	0.001068
0.016909	0.002153
0.009034	0.000923
0.400955	0.000505
0.067471	0.003715
0.057709	0.000712
0.99831	0.001816
0.036375	0.001392
0.071194	0.000407
0.018429	0.000761
0.014752	0.010591
0.008827	0.000887
1.0	0.003093
0.35051	0.022052
0.009727	0.003052
0.99831	0.004988
0.998745	0.002237
1.0	0.011553
0.099478	0.002236
1.0	0.001388
0.0215	0.000568
1.0	0.006652
0.997242	0.001232
0.390584	0.003954
0.99831	0.000794
0.273604	0.002738
0.06115	0.001502
0.008162	0.004776
0.027207	0.002383
0.254402	0.005641
1.0	0.001579
0.003921	0.004963
0.452665	0.002794
0.009163	0.003584
1.0	0.000543
0.99831	0.004794
1.0	0.003632
0.17642	0.006001
1.0	0.002586
0.063605	0.003706
0.104157	0.000542
0.99862	0.002279
0.999155	0.001324
0.168855	0.002496
0.148135	0.008728
0.215781	0.001154
0.007644	0.012823
1.0	0.000982
0.37365	0.004865
0.013604	0.00549
0.23862	0.000741
0.999756	0.002938
0.047169	0.002456
0.039621	0.003416
1.0	0.000662
0.013175	0.003302
0.379558	0.001796
1.0	0.001509
0.013214	0.001058
1.0	0.002234
0.444936	0.003505
0.001607	0.001132
0.543177	0.000798
0.021825	0.018024
0.004574	0.00307
1.0	0.000701
1.0	0.001092
0.99862	0.006075
0.01075	0.000657
0.99831	0.029624
0.042843	0.002937
0.132992	0.011027
0.004455	0.001083
0.641807	0.00361
0.999155	0.002209
1.0	0.005965
0.998487	0.003486
0.999034	0.001414
0.060856	0.004884
0.024658	0.00305
0.998672	0.009618
0.002812	0.011179
0.588896	0.001084
0.999414	0.001084
0.024217	0.010653
0.042015	0.002845
0.744063	0.003774
0.073812	0.001432
0.997819	0.003788
0.002643	0.00245
0.015758	0.008741
0.101365	0.006195
0.998975	0.000228
0.999691	0.002757
0.054395	0.001323
0.07732	0.00104
0.012608	0.002386
0.167147	0.000356
0.008127	0.000693
0.022908	0.006541
0.035266	0.002225
0.99831	0.003997
0.069016	0.013564
1.0	0.000838
1.0	0.001077
0.257653	0.001886
0.010773	0.002003
0.104075	0.001496
0.235104	0.001608
0.034943	0.003963
0.023534	0.012661
0.172874	0.016416
1.0	0.000341
0.017076	0.001077
0.388817	0.002548
1.0	0.003805
0.019602	0.001991
0.99831	0.002447
0.005873	0.003573
0.044348	0.001531
0.99831	0.002864
1.0	0.000813
0.024667	0.004919
0.300513	0.007069
0.999469	0.000509
0.111851	0.021976
0.049051	0.000264
0.002972	0.001536
0.749474	0.005345
1.0	0.000919
